testmaterial,resultrowid,analytegroup,analytesubgroup,program,parentproject,project,protocol,sampleagency,stationname,stationcode,waterbodytype,latitude,longitude,datum,sampledate,collectiontime,locationcode,sampletype,collectionreplicate,resultreplicate,batch,labsampleid,matrix,method,analyte,fraction,unitname,result,mdl,rl,resultqualcode,qacode,batchverification,compliancecode,collectionmethod,collectiondevice,preppreservation,preppreservationdate,digestextractmethod,digestextractdate,analysisdate,dilution_df,expectedvalue,labagency,submittingagency,labsubmissioncode,batchcomments,compositeid,compositetype,compositereplicate,commonname,species,compositetissueprep,numberfishpercomp,tissuename,weightavg_g,tlmin_mm,tlmax_mm,tlavglength_mm,metadataurl,datedownloaded,sourcerdc,location
tissue,82A015BC-31C6-4744-97F3-FFF941910D1E,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2006 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,5/24/2006,8:05:00,Location2Net1,Composite,1,1,Target,L-158-07-14,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,7.122,,,=,SC,VLC,Com,Not Recorded,"Attached Nets 2 (4""sq.x300'multifilament) & 3 (5""sq.x300'nylon)",None,1/1/1950,EPA 3545_3640A_3620B,4/23/2007,6/30/2007,-88,,DFW-WPCL,DFW-WPCL,"A,MD","Analytes low SRM.  A holding time violation has occurred.  All of the samples were screened for PCB AROCLOR 1248, 1254 & 1260. ",C065801,Normal,1,Chinook Salmon,Oncorhynchus tshawytscha,Skin off,3,fillet,6274.694867,690,800,760,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,5B4E46DA-46D5-4184-9BB4-49984A0BCC41,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2006 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,8/17/2006,9:50:00,Location4Net1,Composite,1,1,Target,L-158-07-16,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,7.666,,,=,SC,VLC,Com,Not Recorded,"Attached Nets 4 (3.75""sq.x300'trammel) & 5 (2.5""sq.x300'monofilament)",None,1/1/1950,EPA 3545_3640A_3620B,4/23/2007,6/30/2007,-88,,DFW-WPCL,DFW-WPCL,"A,MD","Analytes low SRM.  A holding time violation has occurred.  All of the samples were screened for PCB AROCLOR 1248, 1254 & 1260. ",C065803,Normal,1,Chinook Salmon,Oncorhynchus tshawytscha,Skin off,3,fillet,12987.86239,940,980,956.6666667,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,03B21C9F-FD13-446E-9A31-EB1ADDACC85B,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2006 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,5/24/2006,8:05:00,Location2Net1,Composite,1,1,Target,L-158-07-15,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,3.03,,,=,SC,VLC,Com,Not Recorded,"Attached Nets 2 (4""sq.x300'multifilament) & 3 (5""sq.x300'nylon)",None,1/1/1950,EPA 3545_3640A_3620B,4/23/2007,6/30/2007,-88,,DFW-WPCL,DFW-WPCL,"A,MD","Analytes low SRM.  A holding time violation has occurred.  All of the samples were screened for PCB AROCLOR 1248, 1254 & 1260. ",C065802,Normal,1,Chinook Salmon,Oncorhynchus tshawytscha,Skin off,3,fillet,8179.782947,840,890,863.3333333,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,E727C887-E53E-4565-892C-84C453ADC166,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2006 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,5/22/2006,10:53:00,Location2Net1,Composite,1,1,Target,L-158-07-25,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,34.798,,,=,SC,VLC,Com,Not Recorded,"Attached Nets 2 (4""sq.x300'multifilament) & 3 (5""sq.x300'nylon)",None,1/1/1950,EPA 3545_3640A_3620B,5/30/2007,6/30/2007,-88,,DFW-WPCL,DFW-WPCL,"A,MD","Analytes analyzed at a secondary dilution.  Analytes low, hi MS, MSD & SRM.  All of the samples were screened for PCB AROCLOR 1248, 1254 & 1260.  RPD analyte exceed lab cntrl lmt for MS & MSD, C064101 & lab dup.  Analytes detected in MB at conc. abov",C065402,Normal,1,White Sturgeon,Acipenser transmontanus,Skin off,3,fillet,18173.93549,1230,1720,1433.333333,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,A148209D-6CF1-43CC-8983-9832CCC4F185,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2006 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,5/23/2006,10:12:00,Location2Net1,Composite,1,1,Target,L-158-07-24,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,37.464,,,=,SC,VLC,Com,Not Recorded,"MPSL-MLML Gill Net 3 (5""sq.x300'nylon)",None,1/1/1950,EPA 3545_3640A_3620B,5/30/2007,6/30/2007,-88,,DFW-WPCL,DFW-WPCL,"A,MD","Analytes analyzed at a secondary dilution.  Analytes low, hi MS, MSD & SRM.  All of the samples were screened for PCB AROCLOR 1248, 1254 & 1260.  RPD analyte exceed lab cntrl lmt for MS & MSD, C064101 & lab dup.  Analytes detected in MB at conc. abov",C065401,Normal,1,White Sturgeon,Acipenser transmontanus,Skin off,3,fillet,12262.11455,1170,1210,1186.666667,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,5E74A765-BA54-41AF-8A12-CCB6219A88CD,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2006 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,8/17/2006,8:38:00,Location1Net1,Composite,1,1,Target,L-158-07-51,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,78.125,,,=,SC,VLC,Com,Not Recorded,"MPSL-MLML Gill Net 5 (2.5""sq.x300'monofilament)",None,1/1/1950,EPA 3545_3640A_3620B,6/4/2007,6/30/2007,-88,,DFW-WPCL,DFW-WPCL,"A,MD","Analytes analyzed at a secondary dilution.  Analytes low, hi MS, MSD & SRM.  All of the samples were screened for PCB AROCLOR 1248, 1254 & 1260.  Analytes detected in MB at conc. above RL.  Sample > 2x but < 4x spike concentration.",C065103,Normal,1,White Croaker,Genyonemus lineatus,"Skin on, Scales Off",5,fillet,446.266,290,330,314,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,DB40E36C-3678-4C6E-982D-3C1BE3E17FFB,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2006 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,5/23/2006,11:00:00,Location1Hook1,Composite,1,1,Target,L-158-07-49,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,165.756,,,=,SC,VLC,Com,Not Recorded,MPSL-MLML Hook & Line,None,1/1/1950,EPA 3545_3640A_3620B,6/4/2007,6/30/2007,-88,,DFW-WPCL,DFW-WPCL,"A,MD","Analytes analyzed at a secondary dilution.  Analytes low, hi MS, MSD & SRM.  All of the samples were screened for PCB AROCLOR 1248, 1254 & 1260.  Analytes detected in MB at conc. above RL.  Sample > 2x but < 4x spike concentration.",C065101,Normal,1,White Croaker,Genyonemus lineatus,"Skin on, Scales Off",5,fillet,317.014,280,310,292,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,0B0DFB37-DF7F-4AF3-B34D-56B0F433B8D4,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2006 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,8/17/2006,8:38:00,Location1Net1,Composite,1,1,Target,L-158-07-50,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,327.744,,,=,SC,VLC,Com,Not Recorded,"MPSL-MLML Gill Net 6 (2.0""sq.x300'monofilament)",None,1/1/1950,EPA 3545_3640A_3620B,6/4/2007,6/30/2007,-88,,DFW-WPCL,DFW-WPCL,"A,MD","Analytes analyzed at a secondary dilution.  Analytes low, hi MS, MSD & SRM.  All of the samples were screened for PCB AROCLOR 1248, 1254 & 1260.  Analytes detected in MB at conc. above RL.  Sample > 2x but < 4x spike concentration.",C065102,Normal,1,White Croaker,Genyonemus lineatus,"Skin on, Scales Off",5,fillet,454.974,310,340,324,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,6FC07C72-B24C-4A9B-9439-4BA60B1DC943,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2006 RMP FISH,RMP_FISH,DFW-BDD,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,10/4/2006,12:32:00,OpenWaterTrawl1,Composite,1,1,Target,L-158-07-2,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,52.055,,,=,SC,VLC,Com,Not Recorded,"DFG Fish Survey Midwater trawl (0.5"" stretch cod end)",None,1/1/1950,EPA 3545_3640A_3620B,4/23/2007,6/30/2007,-88,,DFW-WPCL,DFW-WPCL,"A,MD","Analytes low SRM.  A holding time violation has occurred.  All of the samples were screened for PCB AROCLOR 1248, 1254 & 1260. ",C065901,Normal,1,Anchovy,Engraulidae,"Skin on, Scales Off",29,"whole without Head, Tail and Guts",3.672413793,80,100,88.27586207,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,A6DEA8C5-6A86-40BC-AC20-8EA125DFD050,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2006 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,5/25/2006,11:44:00,OpenWaterTrawl2,Composite,1,1,Target,L-158-07-39,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,44.897,,,=,SC,VLC,Com,Not Recorded,"MPSL-MLML Otter Trawl [14.8 m (16ft) length, 3.81 cm stretch body mesh, 3.5 cm stretch bag mesh]",None,1/1/1950,EPA 3545_3640A_3620B,5/30/2007,6/30/2007,-88,,DFW-WPCL,DFW-WPCL,"A,MD","Analytes analyzed at a secondary dilution.  Analytes low, hi MS, MSD & SRM.  All of the samples were screened for PCB AROCLOR 1248, 1254 & 1260.  RPD analyte exceed lab cntrl lmt for MS & MSD, C064101 & lab dup.  Analytes detected in MB at conc. abov",C065201,Normal,1,Shiner Surfperch,Cymatogaster aggregata,"Skin on, Scales Off",20,"whole without Head, Tail and Guts",26.806,100,140,118,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,FB7EE8AB-8867-47FE-9310-48384EE38F27,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2006 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,5/26/2006,6:45:00,OpenWaterTrawl1,Composite,1,1,Target,L-158-07-41,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,38.325,,,=,SC,VLC,Com,Not Recorded,"MPSL-MLML Otter Trawl [14.8 m (16ft) length, 3.81 cm stretch body mesh, 3.5 cm stretch bag mesh]",None,1/1/1950,EPA 3545_3640A_3620B,6/4/2007,6/30/2007,-88,,DFW-WPCL,DFW-WPCL,"A,MD","Analytes analyzed at a secondary dilution.  Analytes low, hi MS, MSD & SRM.  All of the samples were screened for PCB AROCLOR 1248, 1254 & 1260.  Analytes detected in MB at conc. above RL.  Sample > 2x but < 4x spike concentration.",C065203,Normal,1,Shiner Surfperch,Cymatogaster aggregata,"Skin on, Scales Off",20,"whole without Head, Tail and Guts",25.5,100,130,115.5,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,6D73CE99-B88E-4025-9044-F8D0E55DCE0C,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2006 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,5/25/2006,11:44:00,OpenWaterTrawl2,Composite,1,1,Target,L-158-07-40,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,40.342,,,=,SC,VLC,Com,Not Recorded,"MPSL-MLML Otter Trawl [14.8 m (16ft) length, 3.81 cm stretch body mesh, 3.5 cm stretch bag mesh]",None,1/1/1950,EPA 3545_3640A_3620B,6/4/2007,6/30/2007,-88,,DFW-WPCL,DFW-WPCL,"A,MD","Analytes analyzed at a secondary dilution.  Analytes low, hi MS, MSD & SRM.  All of the samples were screened for PCB AROCLOR 1248, 1254 & 1260.  Analytes detected in MB at conc. above RL.  Sample > 2x but < 4x spike concentration.",C065202,Normal,1,Shiner Surfperch,Cymatogaster aggregata,"Skin on, Scales Off",20,"whole without Head, Tail and Guts",28.788,100,130,116,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,3E088D66-3530-4F2F-B184-EF832CB021C0,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2009 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,6/1/2009,13:25:00,OpenWaterNet5,Composite,1,1,Target,L-139-10-15,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,24.507,,,=,SC,"VLC,VMD",Com,Net,"Gill Net 2.25""sq multifilament",FieldFrozen,6/1/2009,EPA 3545_3640A_3620B,5/13/2010,6/19/2010,1,,DFW-WPCL,Not Recorded,A,recovery slightly >target range PCB146,C1_206SNPBLORMP09OLS,normal,1,Leopard shark,Triakis semifasciata,Skin off,3,fillet,5446.666667,980,1180,1103.333333,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,D1AD3461-7E3C-48FF-B99E-862D5781331A,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2009 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,6/1/2009,13:52:00,OpenWaterNet6,Composite,1,1,Target,L-139-10-12,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,18.401,,,=,SC,"VLC,VMD",Com,Net,"Gill Net 1""sq monofilament",FieldFrozen,6/1/2009,EPA 3545_3640A_3620B,5/13/2010,6/19/2010,1,,DFW-WPCL,Not Recorded,A,recovery slightly >target range PCB146,C1_206SNPBLORMP09OJS,normal,1,Jacksmelt,Atherinopsis californiensis,Skin off,5,fillet,101.678,257,270,263.8,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,BFF6B34E-E47C-4F3E-83C5-508B77769B1C,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2009 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,6/1/2009,10:39:00,OpenWaterNet2,Composite,1,1,Target,L-139-10-46,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,18.671,,,=,SC,"VLC,VMD",Com,Net,"Gill Net 2.25""sq multifilament",FieldFrozen,6/1/2009,EPA 3545_3640A_3620B,5/13/2010,6/19/2010,1,,DFW-WPCL,Not Recorded,A,recovery slightly >target range PCB146,C4_206SNPBLORMP09STB,normal,1,Striped Bass,Morone saxatilis,Skin off,3,fillet,2706.666667,640,680,666.6666667,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,C7DB83A3-DCB7-4311-B74F-A02D65F6D14E,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2009 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,6/1/2009,10:39:00,OpenWaterNet2,Composite,1,1,Target,L-139-10-45,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,17.201,,,=,SC,"VLC,VMD",Com,Net,"Gill Net 2.25""sq multifilament",FieldFrozen,6/1/2009,EPA 3545_3640A_3620B,5/13/2010,6/19/2010,1,,DFW-WPCL,Not Recorded,A,recovery slightly >target range PCB146,C3_206SNPBLORMP09STB,normal,1,Striped Bass,Morone saxatilis,Skin off,3,fillet,2720,640,700,666.6666667,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,5B14C536-93A5-41CA-86FC-E9B47A3D2283,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2009 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,6/1/2009,11:02:00,OpenWaterNet3,Composite,1,1,Target,L-139-10-09,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,8.828,,,=,SC,"VLC,VMD",Com,Net,"Gill Net 4"" sq and 5""sq combination",FieldFrozen,6/1/2009,EPA 3545_3640A_3620B,5/13/2010,6/19/2010,1,,DFW-WPCL,Not Recorded,A,recovery slightly >target range PCB146,C1_206SNPBLORMP09OCH,normal,1,California Halibut,Paralichthys californicus,Skin off,3,fillet,3000,580,730,656.6666667,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,159874FD-A499-4129-874D-F6FD88057B35,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2009 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,6/2/2009,14:41:00,OpenWaterHook1,Composite,1,1,Target,L-139-10-44,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,7.706,,,=,SC,"VLC,VMD",Com,Hook,Hook and Line,FieldFrozen,6/2/2009,EPA 3545_3640A_3620B,5/19/2010,6/20/2010,1,,DFW-WPCL,Not Recorded,A,recovery slightly >target range PCB146,C2_206SNPBLORMP09STB,normal,1,Striped Bass,Morone saxatilis,Skin off,3,fillet,1826.666667,560,580,570,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,92677EC6-5462-42EC-ACD0-A7CB8E4EB37B,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2009 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,6/4/2009,7:45:00,OpenWaterHook1,Composite,1,1,Target,L-139-10-43,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,22.826,,,=,SC,"VLC,VMD",Com,Hook,"Gill Net 2.25""sq multifilament",FieldFrozen,6/4/2009,EPA 3545_3640A_3620B,5/19/2010,6/20/2010,1,,DFW-WPCL,Not Recorded,A,recovery slightly >target range PCB146,C1_206SNPBLORMP09STB,normal,1,Striped Bass,Morone saxatilis,Skin off,3,fillet,1546.666667,460,590,540,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,7FBA1A5F-D828-420C-ADFD-BB2C30C00558,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2009 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,6/17/2009,9:15:00,MidChannelNet1,Composite,1,1,Target,L-139-10-71,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,5.346,,,=,SC,"VLC,VMD",Com,Net,"Gill Net 4""sq multifilament",FieldFrozen,6/17/2009,EPA 3545_3640A_3620B,5/19/2010,6/20/2010,1,,DFW-WPCL,Not Recorded,A,recovery slightly >target range PCB146,C1_206SNPBLORMP09WST,normal,1,White Sturgeon,Acipenser transmontanus,Skin off,3,fillet,10313.33333,1250,1460,1323.333333,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,9679C037-C4F3-4BF1-9AC7-CB1747FD425B,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2009 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,6/4/2009,7:55:00,OpenWaterNet2,Composite,1,1,Target,L-139-10-72,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,12.548,,,=,SC,"VLC,VMD",Com,Net,"Gill Net 4""sq multifilament",FieldFrozen,6/4/2009,EPA 3545_3640A_3620B,5/19/2010,6/20/2010,1,,DFW-WPCL,Not Recorded,A,recovery slightly >target range PCB146,C2_206SNPBLORMP09WST,normal,1,White Sturgeon,Acipenser transmontanus,Skin off,3,fillet,19033.33333,1460,1560,1503.333333,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,2C87490F-A613-43C3-A3F3-BF39CD4EDC81,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2009 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,6/1/2009,9:30:00,MidChannelTrawl1,Composite,1,1,Target,L-139-10-35,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,32.267,,,=,SC,"VLC,VMD",Com,Trawl,Otter Trawl 16',FieldFrozen,6/1/2009,EPA 3545_3640A_3620B,5/13/2010,6/19/2010,1,,DFW-WPCL,Not Recorded,A,recovery slightly >target range PCB146,C1_206SNPBLORMP09SHS,normal,1,Shiner Surfperch,Cymatogaster aggregata,"Skin On, Scales Off",14,"whole without Head, Tail and Guts",18.135,100,120,107.2857143,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,6E77C70D-4D24-437F-A5FE-F28D2189A164,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2009 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,6/1/2009,9:30:00,MidChannelTrawl1,Composite,1,1,Target,L-139-10-36,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,38.969,,,=,SC,"VLC,VMD",Com,Trawl,Otter Trawl 16',FieldFrozen,6/1/2009,EPA 3545_3640A_3620B,5/13/2010,7/22/2010,1,,DFW-WPCL,Not Recorded,A,recovery slightly >target range PCB146,C2_206SNPBLORMP09SHS,normal,1,Shiner Surfperch,Cymatogaster aggregata,"Skin On, Scales Off",14,"whole without Head, Tail and Guts",18.51928571,100,117,106.9285714,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,85B7CB4E-C11B-4249-B3B5-021EDD094DF9,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2009 RMP FISH,RMP_FISH,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,6/1/2009,9:30:00,MidChannelTrawl1,Composite,1,1,Target,L-139-10-37,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,43.543,,,=,SC,"VLC,VMD",Com,Trawl,Otter Trawl 16',FieldFrozen,3/18/2010,EPA 3545_3640A_3620B,5/19/2010,6/21/2010,1,,DFW-WPCL,Not Recorded,A,recovery slightly >target range PCB146,C3_206SNPBLORMP09SHS,normal,1,Shiner Surfperch,Cymatogaster aggregata,"Skin On, Scales Off",13,"whole without Head, Tail and Guts",18.04076923,100,121,106.6153846,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,A5A43102-D0E7-4E63-BD48-7CFBBFA7EB82,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - EEPS,2010 RMP EEPS Small Fish Pilot Study,RMP_EEPS,UCD_HGL,"North San Pablo Bay shore, W",90OTH,Coastal Shorelines,38.12264,-122.43162,wgs84,10/19/2010,10:30:00,Bank,Composite,1,1,Target,L15788-15,tissue,AXYS MLA-010 Rev 10,Sum of 40 PCBs (SFEI),Total,ng/g ww,44.2985,,,=,NBC,VLC,Com,Seine,Seine generic,None,1/1/1950,AXYS MLA-010 Rev 10,12/15/2010,1/17/2011,1,,AXYS,AXYS,A,,SF10-20-90OTH-745-MISI-PCB-101910,Normal,1,Mississippi silverside,Menidia audens,None,1,whole organism,,,,,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,205521BF-974B-49C3-9698-1FE70A146C8A,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,6/4/2014,8:35:00,MidChannelTrawl1,Composite,1,1,Target,L-041-15-54,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,7.79,,,=,"NBC,NMDL,NRL",VMD,Qual,Trawl,Otter Trawl 16',FieldFrozen,6/5/2014,EPA 3545_3640A_3620B,5/5/2015,5/20/2015,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Sample > 4x spk conc.  Low MS/D.  Low SRM. some blank contamination and recovery deviances found,C1_203CENTRLWYP_14,Normal,1,Walleye Surfperch,Hyperprosopon argenteum,Skin off,7,fillet,150.6371429,204,256,224.2857143,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
tissue,43142777-A69C-45CF-AC91-944466287B1A,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - FISH,2014 RMP FISH,RMP,MPSL-MLML,San Pablo Bay (5),206SNPBLO,Bays and Harbors,38.05185538,-122.3363301,nad83,6/26/2014,7:22:00,OpenWaterNet1,Composite,1,1,Target,L-041-15-30,tissue,EPA 8082M,Sum of 40 PCBs (SFEI),Total,ng/g ww,10.74,,,=,"H,NBC,NMDL,NRL",VMD,Qual,Net,"Gill Net 3""sq monofilament",FieldFrozen,6/26/2014,EPA 3545_3640A_3620B,7/6/2015,7/16/2015,1,,DFW-WPCL,DFW-WPCL,"A,MD",Diln.  Coeln.  HT.  Result from re-extract.  Hi MSD.  Cpd hi in MS/D RPD.   some blank contamination and recovery deviances found,C1_206SNPBLOSTB_14,Normal,1,Striped Bass,Morone saxatilis,Skin off,3,fillet,3620,638,800,694.3333333,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,san
